driverStandingsId,raceId,driverId,points,position,wins,date
4956,75,483,0.0,18,0,1959-05-10
4957,75,550,0.0,19,0,1959-05-10
4958,75,375,0.0,20,0,1959-05-10
4959,75,359,2.0,5,0,1959-05-10
4960,75,551,0.0,21,0,1959-05-10
4961,75,352,0.0,22,0,1959-05-10
4962,75,417,0.0,13,0,1959-05-10
4963,75,553,0.0,24,0,1959-05-10
4964,75,552,0.0,23,0,1959-05-10
4965,75,479,6.0,2,0,1959-05-10
4966,75,355,9.0,1,1,1959-05-10
4967,76,501,0.0,25,0,1959-05-30
4968,76,562,0.0,51,0,1959-05-30
4969,76,522,0.0,50,0,1959-05-30
4970,76,516,0.0,49,0,1959-05-30
4971,76,511,0.0,47,0,1959-05-30
4972,76,561,0.0,45,0,1959-05-30
4973,76,528,0.0,43,0,1959-05-30
4974,76,560,0.0,41,0,1959-05-30
4975,76,537,0.0,40,0,1959-05-30
4976,76,558,0.0,35,0,1959-05-30
4977,76,563,0.0,52,0,1959-05-30
4978,76,527,0.0,34,0,1959-05-30
4979,76,535,0.0,22,0,1959-05-30
4980,76,557,0.0,21,0,1959-05-30
4981,76,556,0.0,20,0,1959-05-30
4982,76,538,0.0,19,0,1959-05-30
4983,76,514,0.0,18,0,1959-05-30
4984,76,520,0.0,17,0,1959-05-30
4985,76,559,0.0,38,0,1959-05-30
4986,76,346,0.0,26,0,1959-05-30
4987,76,564,0.0,53,0,1959-05-30
4988,76,517,0.0,55,0,1959-05-30
4989,76,541,0.0,24,0,1959-05-30
4990,76,475,0.0,23,0,1959-05-30
4991,76,554,0.0,27,0,1959-05-30
4992,76,359,2.0,10,0,1959-05-30
4993,76,402,3.0,8,0,1959-05-30
4994,76,426,4.0,6,0,1959-05-30
4995,76,513,0.0,14,0,1959-05-30
4996,76,355,9.0,1,1,1959-05-30
4997,76,288,0.0,28,0,1959-05-30
4998,76,417,0.0,29,0,1959-05-30
4999,76,476,0.0,30,0,1959-05-30
5000,76,477,0.0,31,0,1959-05-30
5001,76,506,0.0,32,0,1959-05-30
5002,76,549,0.0,33,0,1959-05-30
5003,76,483,0.0,36,0,1959-05-30
5004,76,550,0.0,37,0,1959-05-30
5005,76,375,0.0,39,0,1959-05-30
5006,76,525,0.0,57,0,1959-05-30
5007,76,536,0.0,56,0,1959-05-30
5008,76,565,0.0,54,0,1959-05-30
5009,76,456,0.0,12,0,1959-05-30
5010,76,479,6.0,3,0,1959-05-30
5011,76,518,0.0,13,0,1959-05-30
5012,76,531,0.0,16,0,1959-05-30
5013,76,552,0.0,46,0,1959-05-30
5014,76,509,6.0,4,0,1959-05-30
5015,76,512,5.0,5,0,1959-05-30
5016,76,529,3.0,7,0,1959-05-30
5017,76,551,0.0,42,0,1959-05-30
5018,76,555,0.0,15,0,1959-05-30
5019,76,448,8.0,2,1,1959-05-30
5020,76,352,0.0,44,0,1959-05-30
5021,76,553,0.0,48,0,1959-05-30
5022,76,510,2.0,9,0,1959-05-30
5023,76,533,0.0,11,0,1959-05-30
5024,77,525,0.0,60,0,1959-05-31
5025,77,556,0.0,28,0,1959-05-31
5026,77,538,0.0,27,0,1959-05-31
5027,77,514,0.0,26,0,1959-05-31
5028,77,520,0.0,25,0,1959-05-31
5029,77,531,0.0,24,0,1959-05-31
5030,77,555,0.0,22,0,1959-05-31
5031,77,513,0.0,20,0,1959-05-31
5032,77,518,0.0,19,0,1959-05-31
5033,77,552,0.0,49,0,1959-05-31
5034,77,550,0.0,40,0,1959-05-31
5035,77,375,0.0,42,0,1959-05-31
5036,77,557,0.0,29,0,1959-05-31
5037,77,483,0.0,39,0,1959-05-31
5038,77,549,0.0,36,0,1959-05-31
5039,77,506,0.0,35,0,1959-05-31
5040,77,477,0.0,21,0,1959-05-31
5041,77,476,0.0,34,0,1959-05-31
5042,77,417,4.0,8,0,1959-05-31
5043,77,288,0.0,18,0,1959-05-31
5044,77,554,2.0,12,0,1959-05-31
5045,77,551,0.0,45,0,1959-05-31
5046,77,535,0.0,30,0,1959-05-31
5047,77,559,0.0,41,0,1959-05-31
5048,77,558,0.0,38,0,1959-05-31
5049,77,403,3.0,11,0,1959-05-31
5050,77,536,0.0,59,0,1959-05-31
5051,77,553,0.0,51,0,1959-05-31
5052,77,566,0.0,33,0,1959-05-31
5053,77,448,8.0,3,1,1959-05-31
5054,77,509,6.0,5,0,1959-05-31
5055,77,512,5.0,6,0,1959-05-31
5056,77,510,2.0,13,0,1959-05-31
5057,77,533,0.0,17,0,1959-05-31
5058,77,517,0.0,58,0,1959-05-31
5059,77,565,0.0,57,0,1959-05-31
5060,77,564,0.0,56,0,1959-05-31
5061,77,563,0.0,55,0,1959-05-31
5062,77,562,0.0,54,0,1959-05-31
5063,77,522,0.0,53,0,1959-05-31
5064,77,516,0.0,52,0,1959-05-31
5065,77,511,0.0,50,0,1959-05-31
5066,77,528,0.0,46,0,1959-05-31
5067,77,560,0.0,44,0,1959-05-31
5068,77,537,0.0,43,0,1959-05-31
5069,77,429,0.0,23,0,1959-05-31
5070,77,527,0.0,37,0,1959-05-31
5071,77,561,0.0,48,0,1959-05-31
5072,77,529,3.0,10,0,1959-05-31
5073,77,475,1.0,15,0,1959-05-31
5074,77,359,2.0,14,0,1959-05-31
5075,77,456,0.0,16,0,1959-05-31
5076,77,355,15.0,1,1,1959-05-31
5077,77,541,0.0,31,0,1959-05-31
5078,77,501,0.0,32,0,1959-05-31
5079,77,346,8.0,2,1,1959-05-31
5080,77,352,0.0,47,0,1959-05-31
5081,77,479,6.0,4,0,1959-05-31
5082,77,426,4.0,7,0,1959-05-31
5083,77,402,3.0,9,0,1959-05-31
5084,78,538,0.0,32,0,1959-07-05
5085,78,556,0.0,33,0,1959-07-05
5086,78,527,0.0,42,0,1959-07-05
5087,78,520,0.0,30,0,1959-07-05
5088,78,531,0.0,29,0,1959-07-05
5089,78,557,0.0,34,0,1959-07-05
5090,78,555,0.0,27,0,1959-07-05
5091,78,535,0.0,35,0,1959-07-05
5092,78,514,0.0,31,0,1959-07-05
5093,78,558,0.0,43,0,1959-07-05
5094,78,403,3.0,11,0,1959-07-05
5095,78,537,0.0,48,0,1959-07-05
5096,78,513,0.0,24,0,1959-07-05
5097,78,560,0.0,49,0,1959-07-05
5098,78,528,0.0,52,0,1959-07-05
5099,78,561,0.0,54,0,1959-07-05
5100,78,511,0.0,56,0,1959-07-05
5101,78,516,0.0,58,0,1959-07-05
5102,78,482,3.0,13,0,1959-07-05
5103,78,567,0.0,28,0,1959-07-05
5104,78,559,0.0,45,0,1959-07-05
5105,78,518,0.0,22,0,1959-07-05
5106,78,552,0.0,55,0,1959-07-05
5107,78,510,2.0,15,0,1959-07-05
5108,78,525,0.0,66,0,1959-07-05
5109,78,536,0.0,65,0,1959-07-05
5110,78,517,0.0,64,0,1959-07-05
5111,78,429,0.0,25,0,1959-07-05
5112,78,565,0.0,63,0,1959-07-05
5113,78,564,0.0,62,0,1959-07-05
5114,78,566,0.0,36,0,1959-07-05
5115,78,563,0.0,61,0,1959-07-05
5116,78,476,0.0,37,0,1959-07-05
5117,78,533,0.0,19,0,1959-07-05
5118,78,477,0.0,26,0,1959-07-05
5119,78,549,0.0,40,0,1959-07-05
5120,78,483,0.0,23,0,1959-07-05
5121,78,550,0.0,44,0,1959-07-05
5122,78,375,0.0,46,0,1959-07-05
5123,78,551,0.0,50,0,1959-07-05
5124,78,352,0.0,53,0,1959-07-05
5125,78,363,0.0,38,0,1959-07-05
5126,78,448,8.0,5,1,1959-07-05
5127,78,512,5.0,7,0,1959-07-05
5128,78,506,0.0,39,0,1959-07-05
5129,78,436,0.0,41,0,1959-07-05
5130,78,562,0.0,60,0,1959-07-05
5131,78,568,0.0,51,0,1959-07-05
5132,78,462,0.0,47,0,1959-07-05
5133,78,417,4.0,9,0,1959-07-05
5134,78,288,0.0,21,0,1959-07-05
5135,78,346,8.0,4,1,1959-07-05
5136,78,501,0.0,20,0,1959-07-05
5137,78,541,0.0,17,0,1959-07-05
5138,78,475,2.0,16,0,1959-07-05
5139,78,456,0.0,18,0,1959-07-05
5140,78,359,4.0,10,0,1959-07-05
5141,78,522,0.0,59,0,1959-07-05
5142,78,554,2.0,14,0,1959-07-05
5143,78,426,4.0,8,0,1959-07-05
5144,78,479,14.0,2,1,1959-07-05
5145,78,553,0.0,57,0,1959-07-05
5146,78,529,3.0,12,0,1959-07-05
5147,78,355,19.0,1,1,1959-07-05
5148,78,509,6.0,6,0,1959-07-05
5149,78,402,9.0,3,0,1959-07-05
5150,79,477,0.0,27,0,1959-07-18
5151,79,554,2.0,16,0,1959-07-18
5152,79,288,0.0,21,0,1959-07-18
5153,79,417,4.0,11,0,1959-07-18
5154,79,440,0.0,78,0,1959-07-18
5155,79,400,0.0,76,0,1959-07-18
5156,79,571,0.0,73,0,1959-07-18
5157,79,386,0.0,71,0,1959-07-18
5158,79,570,0.0,70,0,1959-07-18
5159,79,465,0.0,68,0,1959-07-18
5160,79,540,0.0,64,0,1959-07-18
5161,79,484,0.0,61,0,1959-07-18
5162,79,542,0.0,57,0,1959-07-18
5163,79,478,0.0,53,0,1959-07-18
5164,79,486,0.0,46,0,1959-07-18
5165,79,346,8.0,6,1,1959-07-18
5166,79,501,3.0,12,0,1959-07-18
5167,79,456,0.0,18,0,1959-07-18
5168,79,475,8.5,4,0,1959-07-18
5169,79,556,0.0,38,0,1959-07-18
5170,79,506,0.0,44,0,1959-07-18
5171,79,549,0.0,36,0,1959-07-18
5172,79,483,0.0,23,0,1959-07-18
5173,79,550,0.0,49,0,1959-07-18
5174,79,375,0.0,51,0,1959-07-18
5175,79,551,0.0,56,0,1959-07-18
5176,79,352,0.0,60,0,1959-07-18
5177,79,514,0.0,35,0,1959-07-18
5178,79,502,0.0,25,0,1959-07-18
5179,79,481,0.0,33,0,1959-07-18
5180,79,552,0.0,63,0,1959-07-18
5181,79,553,0.0,66,0,1959-07-18
5182,79,448,8.0,7,1,1959-07-18
5183,79,402,9.0,3,0,1959-07-18
5184,79,541,0.0,19,0,1959-07-18
5185,79,505,0.0,30,0,1959-07-18
5186,79,569,0.0,34,0,1959-07-18
5187,79,462,0.0,52,0,1959-07-18
5188,79,527,0.0,47,0,1959-07-18
5189,79,535,0.0,40,0,1959-07-18
5190,79,557,0.0,39,0,1959-07-18
5191,79,538,0.0,37,0,1959-07-18
5192,79,355,27.0,1,2,1959-07-18
5193,79,568,0.0,58,0,1959-07-18
5194,79,520,0.0,32,0,1959-07-18
5195,79,531,0.0,31,0,1959-07-18
5196,79,555,0.0,28,0,1959-07-18
5197,79,513,0.0,24,0,1959-07-18
5198,79,518,0.0,22,0,1959-07-18
5199,79,533,0.0,20,0,1959-07-18
5200,79,510,2.0,17,0,1959-07-18
5201,79,529,3.0,14,0,1959-07-18
5202,79,512,5.0,10,0,1959-07-18
5203,79,509,6.0,8,0,1959-07-18
5204,79,359,8.5,5,0,1959-07-18
5205,79,476,0.0,42,0,1959-07-18
5206,79,426,6.0,9,0,1959-07-18
5207,79,558,0.0,48,0,1959-07-18
5208,79,559,0.0,50,0,1959-07-18
5209,79,479,14.0,2,1,1959-07-18
5210,79,560,0.0,55,0,1959-07-18
5211,79,567,0.0,29,0,1959-07-18
5212,79,363,0.0,43,0,1959-07-18
5213,79,436,0.0,45,0,1959-07-18
5214,79,537,0.0,54,0,1959-07-18
5215,79,482,3.0,15,0,1959-07-18
5216,79,566,0.0,41,0,1959-07-18
5217,79,429,0.0,26,0,1959-07-18
5218,79,403,3.0,13,0,1959-07-18
5219,79,536,0.0,80,0,1959-07-18
5220,79,525,0.0,81,0,1959-07-18
5221,79,565,0.0,77,0,1959-07-18
5222,79,564,0.0,75,0,1959-07-18
5223,79,563,0.0,74,0,1959-07-18
5224,79,562,0.0,72,0,1959-07-18
5225,79,522,0.0,69,0,1959-07-18
5226,79,516,0.0,67,0,1959-07-18
5227,79,511,0.0,65,0,1959-07-18
5228,79,561,0.0,62,0,1959-07-18
5229,79,528,0.0,59,0,1959-07-18
5230,79,517,0.0,79,0,1959-07-18
5231,80,501,3.0,13,0,1959-08-02
5232,80,426,9.0,5,0,1959-08-02
5233,80,541,0.0,20,0,1959-08-02
5234,80,475,8.5,6,0,1959-08-02
5235,80,346,10.0,4,1,1959-08-02
5236,80,479,23.0,2,2,1959-08-02
5237,80,288,0.0,23,0,1959-08-02
5238,80,417,4.0,12,0,1959-08-02
5239,80,476,0.0,45,0,1959-08-02
5240,80,477,0.0,29,0,1959-08-02
5241,80,506,0.0,46,0,1959-08-02
5242,80,549,0.0,38,0,1959-08-02
5243,80,456,0.0,19,0,1959-08-02
5244,80,554,2.0,17,0,1959-08-02
5245,80,359,8.5,7,0,1959-08-02
5246,80,540,0.0,64,0,1959-08-02
5247,80,400,0.0,76,0,1959-08-02
5248,80,561,0.0,62,0,1959-08-02
5249,80,528,0.0,59,0,1959-08-02
5250,80,560,0.0,55,0,1959-08-02
5251,80,537,0.0,54,0,1959-08-02
5252,80,559,0.0,51,0,1959-08-02
5253,80,558,0.0,49,0,1959-08-02
5254,80,527,0.0,48,0,1959-08-02
5255,80,535,0.0,42,0,1959-08-02
5256,80,557,0.0,41,0,1959-08-02
5257,80,556,0.0,40,0,1959-08-02
5258,80,538,0.0,39,0,1959-08-02
5259,80,514,0.0,37,0,1959-08-02
5260,80,520,0.0,34,0,1959-08-02
5261,80,531,0.0,33,0,1959-08-02
5262,80,555,0.0,30,0,1959-08-02
5263,80,513,0.0,26,0,1959-08-02
5264,80,518,0.0,24,0,1959-08-02
5265,80,510,2.0,18,0,1959-08-02
5266,80,529,3.0,15,0,1959-08-02
5267,80,512,5.0,11,0,1959-08-02
5268,80,509,6.0,10,0,1959-08-02
5269,80,448,8.0,8,1,1959-08-02
5270,80,553,0.0,66,0,1959-08-02
5271,80,552,0.0,63,0,1959-08-02
5272,80,352,0.0,60,0,1959-08-02
5273,80,551,0.0,56,0,1959-08-02
5274,80,375,0.0,52,0,1959-08-02
5275,80,550,0.0,50,0,1959-08-02
5276,80,483,0.0,25,0,1959-08-02
5277,80,511,0.0,65,0,1959-08-02
5278,80,516,0.0,67,0,1959-08-02
5279,80,533,0.0,22,0,1959-08-02
5280,80,562,0.0,72,0,1959-08-02
5281,80,522,0.0,69,0,1959-08-02
5282,80,571,0.0,73,0,1959-08-02
5283,80,386,0.0,71,0,1959-08-02
5284,80,570,0.0,70,0,1959-08-02
5285,80,465,0.0,68,0,1959-08-02
5286,80,484,0.0,61,0,1959-08-02
5287,80,542,0.0,57,0,1959-08-02
5288,80,486,0.0,47,0,1959-08-02
5289,80,569,0.0,36,0,1959-08-02
5290,80,481,0.0,35,0,1959-08-02
5291,80,505,0.0,32,0,1959-08-02
5292,80,502,0.0,27,0,1959-08-02
5293,80,568,0.0,58,0,1959-08-02
5294,80,462,0.0,53,0,1959-08-02
5295,80,436,0.0,21,0,1959-08-02
5296,80,478,0.0,43,0,1959-08-02
5297,80,567,0.0,31,0,1959-08-02
5298,80,563,0.0,74,0,1959-08-02
5299,80,363,6.0,9,0,1959-08-02
5300,80,564,0.0,75,0,1959-08-02
5301,80,565,0.0,77,0,1959-08-02
5302,80,517,0.0,79,0,1959-08-02
5303,80,525,0.0,81,0,1959-08-02
5304,80,403,3.0,14,0,1959-08-02
5305,80,536,0.0,80,0,1959-08-02
5306,80,429,0.0,28,0,1959-08-02
5307,80,566,0.0,44,0,1959-08-02
5308,80,482,3.0,16,0,1959-08-02
5309,80,355,27.0,1,2,1959-08-02
5310,80,402,13.0,3,0,1959-08-02
5311,80,440,0.0,78,0,1959-08-02
5312,81,538,0.0,41,0,1959-08-23
5313,81,518,0.0,24,0,1959-08-23
5314,81,529,3.0,15,0,1959-08-23
5315,81,531,0.0,35,0,1959-08-23
5316,81,520,0.0,36,0,1959-08-23
5317,81,514,0.0,39,0,1959-08-23
5318,81,510,2.0,18,0,1959-08-23
5319,81,556,0.0,42,0,1959-08-23
5320,81,560,0.0,56,0,1959-08-23
5321,81,535,0.0,44,0,1959-08-23
5322,81,527,0.0,49,0,1959-08-23
5323,81,558,0.0,50,0,1959-08-23
5324,81,559,0.0,52,0,1959-08-23
5325,81,537,0.0,55,0,1959-08-23
5326,81,528,0.0,60,0,1959-08-23
5327,81,512,5.0,12,0,1959-08-23
5328,81,561,0.0,63,0,1959-08-23
5329,81,557,0.0,43,0,1959-08-23
5330,81,509,6.0,11,0,1959-08-23
5331,81,456,0.0,19,0,1959-08-23
5332,81,553,0.0,67,0,1959-08-23
5333,81,511,0.0,66,0,1959-08-23
5334,81,426,12.0,5,0,1959-08-23
5335,81,402,13.0,4,0,1959-08-23
5336,81,359,8.5,9,0,1959-08-23
5337,81,475,17.5,3,1,1959-08-23
5338,81,541,0.0,20,0,1959-08-23
5339,81,501,5.0,13,0,1959-08-23
5340,81,346,10.0,6,1,1959-08-23
5341,81,554,2.0,17,0,1959-08-23
5342,81,479,23.0,2,2,1959-08-23
5343,81,355,27.0,1,2,1959-08-23
5344,81,288,0.0,23,0,1959-08-23
5345,81,550,0.0,51,0,1959-08-23
5346,81,375,0.0,53,0,1959-08-23
5347,81,551,0.0,57,0,1959-08-23
5348,81,352,0.0,61,0,1959-08-23
5349,81,552,0.0,64,0,1959-08-23
5350,81,448,8.0,10,1,1959-08-23
5351,81,516,0.0,68,0,1959-08-23
5352,81,568,0.0,59,0,1959-08-23
5353,81,562,0.0,73,0,1959-08-23
5354,81,400,0.0,77,0,1959-08-23
5355,81,440,0.0,79,0,1959-08-23
5356,81,431,0.0,34,0,1959-08-23
5357,81,483,0.0,26,0,1959-08-23
5358,81,549,0.0,40,0,1959-08-23
5359,81,506,0.0,47,0,1959-08-23
5360,81,477,0.0,30,0,1959-08-23
5361,81,476,0.0,46,0,1959-08-23
5362,81,571,0.0,74,0,1959-08-23
5363,81,417,10.0,7,0,1959-08-23
5364,81,513,0.0,27,0,1959-08-23
5365,81,567,0.0,32,0,1959-08-23
5366,81,486,0.0,48,0,1959-08-23
5367,81,522,0.0,70,0,1959-08-23
5368,81,481,0.0,37,0,1959-08-23
5369,81,505,0.0,33,0,1959-08-23
5370,81,502,0.0,28,0,1959-08-23
5371,81,555,0.0,31,0,1959-08-23
5372,81,533,0.0,22,0,1959-08-23
5373,81,386,0.0,72,0,1959-08-23
5374,81,569,0.0,38,0,1959-08-23
5375,81,465,0.0,69,0,1959-08-23
5376,81,563,0.0,75,0,1959-08-23
5377,81,564,0.0,76,0,1959-08-23
5378,81,570,0.0,71,0,1959-08-23
5379,81,517,0.0,80,0,1959-08-23
5380,81,536,0.0,81,0,1959-08-23
5381,81,525,0.0,82,0,1959-08-23
5382,81,403,3.0,14,0,1959-08-23
5383,81,429,0.0,29,0,1959-08-23
5384,81,566,0.0,25,0,1959-08-23
5385,81,565,0.0,78,0,1959-08-23
5386,81,363,10.0,8,0,1959-08-23
5387,81,436,0.0,21,0,1959-08-23
5388,81,462,0.0,54,0,1959-08-23
5389,81,482,3.0,16,0,1959-08-23
5390,81,478,0.0,45,0,1959-08-23
5391,81,540,0.0,65,0,1959-08-23
5392,81,484,0.0,62,0,1959-08-23
5393,81,542,0.0,58,0,1959-08-23
5394,82,402,20.0,4,0,1959-09-13
5395,82,527,0.0,51,0,1959-09-13
5396,82,558,0.0,52,0,1959-09-13
5397,82,559,0.0,54,0,1959-09-13
5398,82,537,0.0,56,0,1959-09-13
5399,82,561,0.0,64,0,1959-09-13
5400,82,528,0.0,61,0,1959-09-13
5401,82,535,0.0,46,0,1959-09-13
5402,82,516,0.0,69,0,1959-09-13
5403,82,562,0.0,74,0,1959-09-13
5404,82,563,0.0,76,0,1959-09-13
5405,82,565,0.0,79,0,1959-09-13
5406,82,517,0.0,81,0,1959-09-13
5407,82,536,0.0,82,0,1959-09-13
5408,82,560,0.0,57,0,1959-09-13
5409,82,557,0.0,44,0,1959-09-13
5410,82,538,0.0,42,0,1959-09-13
5411,82,514,0.0,40,0,1959-09-13
5412,82,525,0.0,83,0,1959-09-13
5413,82,288,0.0,24,0,1959-09-13
5414,82,554,2.0,18,0,1959-09-13
5415,82,346,10.0,7,1,1959-09-13
5416,82,501,5.0,13,0,1959-09-13
5417,82,541,0.0,21,0,1959-09-13
5418,82,475,25.5,2,2,1959-09-13
5419,82,456,0.0,20,0,1959-09-13
5420,82,359,8.5,9,0,1959-09-13
5421,82,426,12.0,6,0,1959-09-13
5422,82,355,31.0,1,2,1959-09-13
5423,82,522,0.0,71,0,1959-09-13
5424,82,431,0.0,34,0,1959-09-13
5425,82,564,0.0,77,0,1959-09-13
5426,82,479,23.0,3,2,1959-09-13
5427,82,556,0.0,43,0,1959-09-13
5428,82,403,3.0,15,0,1959-09-13
5429,82,478,0.0,47,0,1959-09-13
5430,82,566,0.0,26,0,1959-09-13
5431,82,531,0.0,35,0,1959-09-13
5432,82,555,0.0,31,0,1959-09-13
5433,82,513,0.0,28,0,1959-09-13
5434,82,518,0.0,25,0,1959-09-13
5435,82,417,10.0,8,0,1959-09-13
5436,82,476,0.0,48,0,1959-09-13
5437,82,533,0.0,23,0,1959-09-13
5438,82,510,2.0,19,0,1959-09-13
5439,82,529,3.0,16,0,1959-09-13
5440,82,512,5.0,12,0,1959-09-13
5441,82,509,6.0,11,0,1959-09-13
5442,82,448,8.0,10,1,1959-09-13
5443,82,553,0.0,68,0,1959-09-13
5444,82,552,0.0,65,0,1959-09-13
5445,82,352,0.0,62,0,1959-09-13
5446,82,551,0.0,58,0,1959-09-13
5447,82,375,0.0,55,0,1959-09-13
5448,82,550,0.0,53,0,1959-09-13
5449,82,483,0.0,27,0,1959-09-13
5450,82,549,0.0,41,0,1959-09-13
5451,82,506,0.0,49,0,1959-09-13
5452,82,477,2.0,17,0,1959-09-13
5453,82,429,0.0,30,0,1959-09-13
5454,82,520,0.0,37,0,1959-09-13
5455,82,543,0.0,45,0,1959-09-13
5456,82,511,0.0,67,0,1959-09-13
5457,82,400,0.0,78,0,1959-09-13
5458,82,570,0.0,72,0,1959-09-13
5459,82,465,0.0,70,0,1959-09-13
5460,82,540,0.0,66,0,1959-09-13
5461,82,484,0.0,63,0,1959-09-13
5462,82,542,0.0,59,0,1959-09-13
5463,82,486,0.0,50,0,1959-09-13
5464,82,569,0.0,39,0,1959-09-13
5465,82,386,0.0,73,0,1959-09-13
5466,82,440,0.0,80,0,1959-09-13
5467,82,502,0.0,29,0,1959-09-13
5468,82,568,0.0,60,0,1959-09-13
5469,82,462,0.0,36,0,1959-09-13
5470,82,436,0.0,22,0,1959-09-13
5471,82,363,13.0,5,0,1959-09-13
5472,82,567,0.0,32,0,1959-09-13
5473,82,482,3.0,14,0,1959-09-13
5474,82,505,0.0,33,0,1959-09-13
5475,82,571,0.0,75,0,1959-09-13
5476,82,481,0.0,38,0,1959-09-13
5477,83,550,0.0,58,0,1959-12-12
5478,83,537,0.0,61,0,1959-12-12
5479,83,560,0.0,62,0,1959-12-12
5480,83,528,0.0,66,0,1959-12-12
5481,83,561,0.0,69,0,1959-12-12
5482,83,511,0.0,72,0,1959-12-12
5483,83,516,0.0,74,0,1959-12-12
5484,83,522,0.0,76,0,1959-12-12
5485,83,513,0.0,31,0,1959-12-12
5486,83,562,0.0,79,0,1959-12-12
5487,83,563,0.0,81,0,1959-12-12
5488,83,564,0.0,82,0,1959-12-12
5489,83,565,0.0,84,0,1959-12-12
5490,83,517,0.0,86,0,1959-12-12
5491,83,536,0.0,87,0,1959-12-12
5492,83,525,0.0,88,0,1959-12-12
5493,83,403,5.0,14,0,1959-12-12
5494,83,429,0.0,32,0,1959-12-12
5495,83,559,0.0,59,0,1959-12-12
5496,83,558,0.0,55,0,1959-12-12
5497,83,375,0.0,60,0,1959-12-12
5498,83,527,0.0,54,0,1959-12-12
5499,83,483,0.0,29,0,1959-12-12
5500,83,566,0.0,28,0,1959-12-12
5501,83,535,0.0,48,0,1959-12-12
5502,83,557,0.0,46,0,1959-12-12
5503,83,556,0.0,45,0,1959-12-12
5504,83,538,0.0,44,0,1959-12-12
5505,83,514,0.0,42,0,1959-12-12
5506,83,529,3.0,16,0,1959-12-12
5507,83,512,5.0,12,0,1959-12-12
5508,83,510,2.0,19,0,1959-12-12
5509,83,520,0.0,39,0,1959-12-12
5510,83,531,0.0,37,0,1959-12-12
5511,83,555,0.0,33,0,1959-12-12
5512,83,402,20.0,4,0,1959-12-12
5513,83,426,19.0,5,0,1959-12-12
5514,83,479,27.0,2,2,1959-12-12
5515,83,518,0.0,27,0,1959-12-12
5516,83,359,16.5,6,1,1959-12-12
5517,83,533,0.0,24,0,1959-12-12
5518,83,482,3.0,15,0,1959-12-12
5519,83,542,0.0,64,0,1959-12-12
5520,83,363,13.0,7,0,1959-12-12
5521,83,553,0.0,73,0,1959-12-12
5522,83,552,0.0,70,0,1959-12-12
5523,83,352,0.0,67,0,1959-12-12
5524,83,551,0.0,63,0,1959-12-12
5525,83,475,25.5,3,2,1959-12-12
5526,83,456,0.0,20,0,1959-12-12
5527,83,465,0.0,75,0,1959-12-12
5528,83,567,0.0,34,0,1959-12-12
5529,83,386,0.0,78,0,1959-12-12
5530,83,448,8.0,10,1,1959-12-12
5531,83,571,0.0,80,0,1959-12-12
5532,83,440,0.0,85,0,1959-12-12
5533,83,431,0.0,36,0,1959-12-12
5534,83,543,0.0,47,0,1959-12-12
5535,83,355,31.0,1,2,1959-12-12
5536,83,572,0.0,26,0,1959-12-12
5537,83,573,0.0,50,0,1959-12-12
5538,83,574,0.0,51,0,1959-12-12
5539,83,575,0.0,56,0,1959-12-12
5540,83,576,0.0,57,0,1959-12-12
5541,83,400,0.0,83,0,1959-12-12
5542,83,509,6.0,11,0,1959-12-12
5543,83,570,0.0,77,0,1959-12-12
5544,83,501,5.0,13,0,1959-12-12
5545,83,541,0.0,21,0,1959-12-12
5546,83,462,0.0,38,0,1959-12-12
5547,83,568,0.0,65,0,1959-12-12
5548,83,502,0.0,30,0,1959-12-12
5549,83,505,0.0,35,0,1959-12-12
5550,83,481,0.0,40,0,1959-12-12
5551,83,569,0.0,41,0,1959-12-12
5552,83,486,0.0,53,0,1959-12-12
5553,83,478,0.0,49,0,1959-12-12
5554,83,484,0.0,68,0,1959-12-12
5555,83,436,0.0,22,0,1959-12-12
5556,83,549,0.0,43,0,1959-12-12
5557,83,506,0.0,52,0,1959-12-12
5558,83,477,2.0,17,0,1959-12-12
5559,83,476,0.0,23,0,1959-12-12
5560,83,417,10.0,9,0,1959-12-12
5561,83,288,0.0,25,0,1959-12-12
5562,83,554,2.0,18,0,1959-12-12
5563,83,346,10.0,8,1,1959-12-12
5564,83,540,0.0,71,0,1959-12-12
5565,84,497,0.0,10,0,1960-02-07
5566,84,402,0.0,9,0,1960-02-07
5567,84,346,0.0,8,0,1960-02-07
5568,84,475,0.0,6,0,1960-02-07
5569,84,476,2.0,4,0,1960-02-07
5570,84,496,3.0,3,0,1960-02-07
5571,84,498,0.0,11,0,1960-02-07
5572,84,403,1.0,5,0,1960-02-07
5573,84,499,0.0,12,0,1960-02-07
5574,84,355,0.0,17,0,1960-02-07
5575,84,500,0.0,14,0,1960-02-07
5576,84,438,0.0,15,0,1960-02-07
5577,84,501,0.0,16,0,1960-02-07
5578,84,288,0.0,18,0,1960-02-07
5579,84,502,0.0,19,0,1960-02-07
5580,84,503,0.0,20,0,1960-02-07
5581,84,504,0.0,21,0,1960-02-07
5582,84,483,0.0,22,0,1960-02-07
5583,84,477,6.0,2,0,1960-02-07
5584,84,417,0.0,13,0,1960-02-07
5585,84,359,8.0,1,1,1960-02-07
5586,84,426,0.0,7,0,1960-02-07
5587,85,403,1.0,9,0,1960-05-29
5588,85,484,0.0,27,0,1960-05-29
5589,85,506,0.0,26,0,1960-05-29
5590,85,426,0.0,11,0,1960-05-29
