id,owner_user_id,post_type_id,accepted_answer_id,parent_id,owner_display_name,title,tags,content_license,body,creation_date
172031,9483.0,2,,172027.0,,,,CC BY-SA 3.0,"<blockquote>
  <p>should I vectorize them into one hot then split into train/test or split the data set randomly then vectorize into one hot?</p>
</blockquote>

<p>That makes no difference. If you split first, make sure your vectorize the same way.</p>
",2016-12-16 00:01:43.807
333690,213075.0,1,,,,Am I understanding critical value and p-value correctly?,<machine-learning><hypothesis-testing><mathematical-statistics>,CC BY-SA 4.0,"<p>Assume I created a program that plays tic-tac-toe, and measured its preformance over 100 game (1 point for win, 0.5 for draw, 0 otherwise). Afterwards, I made some improvements and a friend made the following hypothesis.</p>
<blockquote>
<p>The new version will score on average 0.3 points more per game.</p>
</blockquote>
<p>I need to explain how I would test this hypothesis using p-value and critical value. Here are my attempts:</p>
<ol>
<li><p>Critical value - playing several games and calculating the average points, if the average turns out to be greater than the cut-off (i.e. critical value) then we can accept the hypothesis.</p>
</li>
<li><p>p-value - We play several games and calculate the average number of points. We then calculate the p-value -using 1% as a threshold for example- if the p-value is below the threshold, we reject the null hypothesis.</p>
</li>
</ol>
<p>Any mistakes or improvements I can make? Thanks</p>
",2020-12-29 13:34:34.663
333691,226509.0,1,,,,Not rejecting null-hypothesis and inflation of type I error,<hypothesis-testing><statistical-significance><anova>,CC BY-SA 4.0,"<h2>Context</h2>
<p>In statistics, it is quite common to perform statistical tests in the explicit goal of <em>not-rejecting</em> the null hypothesis. For example, prior to conducting an ANOVA, one will check for homogeneity of variances (F-test, Bartlett Test).</p>
<p>I have the feeling that doing so is quite dishonest since each of these tests always have unknown type II error and this is similar to saying : &quot;My assumption is that I am a unicorn, prove me wrong&quot; while the burden of proof should be on claiming that &quot;variances are similar&quot; and not the other way around.</p>
<h2>Problem</h2>
<p>If one wants to test that Group A is different than Group B and Group C and thus follows this general routine :</p>
<ol>
<li>Test for homogeneity of variances and do not reject H0 (type II error unknown)</li>
<li>ANOVA test is statistically significant ( .05 level)</li>
</ol>
<p>Considering that unknown type II error, can we really say that the Type I error is only 5 % ?</p>
",2020-12-29 13:44:25.503
333693,35995.0,5,,,,,,CC BY-SA 4.0,"<p>Decision theory is the science of making optimal decisions in the face of uncertainty. Statistical decision theory is concerned with the making of decisions when in the presence of statistical knowledge (data) which sheds light on some of the uncertainties involved in the decision problem.<span class=""math-container"">$^1$</span></p>
<p>Alternatively, a general theory for the processing and use of statistical observations. In a broader interpretation of the term, statistical decision theory is the theory of choosing an optimal non-deterministic behaviour in incompletely known situations.<span class=""math-container"">$^2$</span></p>
<p><span class=""math-container"">$^1$</span> Berger <a href=""https://link.springer.com/chapter/10.1007/978-1-349-20181-5_26"" rel=""nofollow noreferrer"">&quot;Statistical Decision Theory&quot;</a> in Eatwell, Milgate &amp; Newman (Eds.) &quot;Game Theory&quot; (1989).<br />
<span class=""math-container"">$^2$</span> <a href=""https://encyclopediaofmath.org/wiki/Statistical_decision_theory"" rel=""nofollow noreferrer"">Encyclopaedia of Mathematics</a>.</p>
",2020-12-29 14:05:25.367
333692,35995.0,4,,,,,,CC BY-SA 4.0,Decision theory is the science of making optimal decisions in the face of uncertainty. Statistical decision theory is concerned with the making of decisions when in the presence of statistical knowledge (data) which sheds light on some of the uncertainties involved in the decision problem.,2020-12-29 14:05:25.367
333694,169239.0,1,,,,How to treat data for Bayesian VARs,<time-series><bayesian><vector-autoregression><kalman-filter><time-varying-covariate>,CC BY-SA 4.0,"<p>I am working on a project where I need to implement a time varying structural VAR. From my understanding this uses the Kalman filter and is basically a Bayesian tool.</p>
<p>From frequentist time series analysis I know that you would usually make your data stationary and test for cointegration. And then after building a model I would test for serial correlation and normality in the residuals. Is any or all of that necessary for Bayesian analysis?</p>
<p>I am relatively new to any time series analysis, let alone the Bayesian stuff. So if any other information is required to answer this question please let me know.</p>
",2020-12-29 14:05:25.400
333696,35995.0,5,,,,,,CC BY-SA 4.0,"<p>In information theory, the cross-entropy between two probability distributions <span class=""math-container"">$p$</span> and <span class=""math-container"">$q$</span> over the same underlying set of events measures the average number of bits needed to identify an event drawn from the set if a coding scheme used for the set is optimized for an estimated probability distribution <span class=""math-container"">$q$</span>, rather than the true distribution <span class=""math-container"">$p$</span>.</p>
<p>The cross-entropy of the distribution <span class=""math-container"">$q$</span> relative to a distribution <span class=""math-container"">$p$</span> over a given set is defined as follows:
<span class=""math-container"">$$
H(p,q)=-\mathbb{E}_p(\log q)
$$</span>
where <span class=""math-container"">$\mathbb{E}_p(\cdot)$</span> is the expected value operator with respect to the distribution <span class=""math-container"">$p$</span>.</p>
<p>Source: <a href=""https://en.wikipedia.org/wiki/Cross_entropy"" rel=""nofollow noreferrer"">Wikipedia</a>.<br />
Excerpt source: Brownlee <a href=""https://machinelearningmastery.com/cross-entropy-for-machine-learning/#:%7E:text=Cross%2Dentropy%20is%20a%20measure%20of%20the%20difference%20between%20two,encode%20and%20transmit%20an%20event."" rel=""nofollow noreferrer"">&quot;A Gentle Introduction to Cross-Entropy for Machine Learning&quot;</a> (2019).</p>
",2020-12-29 14:17:20.190
333695,35995.0,4,,,,,,CC BY-SA 4.0,A measure of the difference between two probability distributions for a given random variable or set of events.,2020-12-29 14:17:20.190
333697,19001.0,2,,333613.0,,,,CC BY-SA 4.0,"<p>The problem is that an image doesn't &quot;represent&quot; state -- it doesn't have information about the motion of objects in cartpole. If you don't make motion part of your state, then you don't have an MDP anymore -- it's not markov. So basically, whatever way you choose to represent &quot;state&quot;, you have to make sure you end up with an MDP.</p>
<p>Presumably, taking the difference of two consecutive frames is enough to provide velocity information and make it an MDP. Stacking N frames (possibly N&gt;2) is another common way to do this.</p>
",2020-12-29 14:54:19.233
333698,136436.0,2,,333601.0,,,,CC BY-SA 4.0,"<p>I would be interested to hear more information about what your inputs are, and what you mean by &quot;added a bias by summing&quot;. If you really just added some simple term (without cheating by looking at actuals), and your metric improved, then there should be a way to improve the model, maybe by adding complexity.</p>
<p>However, the behavior you see might just be unavoidable due to natural noise in the output variable. Imagine you are predicting height from age and gender. Then there is going to be some natural variation in height above what can be described by those simple inputs. So all the super tall people are going to be underestimated, and all the super short people are going to be overestimated.</p>
<p>In other words, you can't correct for this because real value is not an input the model can see. Try plotting the residual error against each of your inputs on the x-axis one at a time. If you see similar weak points or biases in these plots, then there could be an opportunity to fix things.</p>
",2020-12-29 14:55:54.640
333699,251402.0,1,,,,Better to use wald test or likelihood ratio test to make pairwise comparisons after omnibus test in this scenario,<regression><logistic><post-hoc><genetics>,CC BY-SA 4.0,"<p>I am testing the association between a gene and a binary disease. The gene has many different &quot;versions&quot;. These versions are called alleles.I am also including covariates for sex, age, etc.</p>
<p>Right now I am doing a logistic regression-based omnibus test for the gene like this (pseudocode):</p>
<pre><code>full&lt;- &quot;disease ~ sex + age + allele1 + allele2 + allele3&quot; 
null&lt;- &quot;disease ~ sex + age&quot; 
anova(null, full, test='Chisq')
</code></pre>
<p>I think I realize I could follow omnibus with the wald test to determine how significant each allele is, but I am wondering if this is best done with the LR test, which would allow me to account for the covariates on each allele comparisons, like this:</p>
<pre><code>full1&lt;- &quot;disease ~ sex + age + allele1&quot; 
null&lt;- &quot;disease ~ sex + age&quot; 
anova(null, full1, test='Chisq')

full2&lt;- &quot;disease ~ sex + age + allele2&quot; 
null&lt;- &quot;disease ~ sex + age&quot;
anova(null, full2, test='Chisq')
</code></pre>
<p>, etc.</p>
<p>My gut feeling is that the LR approach would be better for by allele comparisons, because of the inclusion of covariates. Is this the case?</p>
",2020-12-29 15:05:43.180
333700,241161.0,1,,,,Use L1 logistic regression for feature selection but a nonlinear classifier for the training. Is that feature selection reliable?,<classification><generalized-linear-model><feature-selection>,CC BY-SA 4.0,"<p>I am wondering the following question. Probably it is a non-sense one but hope not too much..</p>
<p>Assume I have a binary classification model to build and I use a linear classifier like Logistic regression with L1 penalty (so the decision boundary is still linear) for feature selection.</p>
<p>Then I go through the training phase and I test several algorithms (linear and nonlinear classifier) for comparison.
If I see that the best performance is given by a nonlinear classifier, does my feature selection using a linear one make sense? It is likely that if I use a nonlinear classifier for feature selection I get a different subset.</p>
<p>So how to deal with this?</p>
<p>Thanks. Luigi</p>
",2020-12-29 15:16:20.843
333701,255159.0,1,,,,I need help finding mean and standard deviation,<self-study><normal-distribution><mean><standard-deviation>,CC BY-SA 4.0,"<p>Given that 80% of the values are less than 140 and 75% is less than 135. Distribution is a normal distribution. Find the mean and standard deviation.</p>
<p>Anyone can help to find and explaining a solution? Thanks in advance.</p>
",2020-12-29 15:21:29.540
333702,136436.0,2,,333700.0,,,,CC BY-SA 4.0,"<p>Not a nonsense question at all! &quot;Is it likely that if I use a nonlinear classifier for feature selection I get a different subset.&quot; Yes, that is quite possible, however, I think this is still a perfectly reasonable approach. Presumably you are doing this to cut down on time, so that you can quickly train many models on a smaller feat set. If your use case is not highly sensitive to getting the absolute highest possible performance and you are okay with a pretty good model, you are done.</p>
<p>If not computationally/time limited and you want to squeeze out more accuracy, I would do the exact process you describe, but then at the very end plug all the features back into your final non-linear model and do some kind of stepwise feature selection, either using tree-based feat importance if you are using trees, or a model agnostic version like permutation importance. You might still be left with a similar feat set, or you might pick up some extra features that help the non-linear version, but not L1.</p>
",2020-12-29 15:30:30.110
333703,158099.0,2,,333701.0,,,,CC BY-SA 4.0,"<p>Assuming <span class=""math-container"">$\mu, \sigma$</span> for mean and deviation respectively, you have two equations of the following form: <span class=""math-container"">$P(X\leq x)=p$</span>. When standardised, it becomes</p>
<p><span class=""math-container"">$$P(X\leq x)=P\left(\frac{X-\mu}{\sigma}\leq \frac{x-\mu}{\sigma}\right)=P\left(Z\leq \frac{x-\mu}{\sigma}\right)=\Phi\left(\frac{x-\mu}{\sigma}\right)$$</span></p>
<p>where <span class=""math-container"">$\Phi$</span> represents the CDF of the standard normal distribution. You can look up its value <a href=""https://en.wikipedia.org/wiki/Standard_normal_table"" rel=""nofollow noreferrer"">here</a>, i.e. <span class=""math-container"">$\Phi(v_1)=0.8$</span> and <span class=""math-container"">$\Phi(v_2)=0.75$</span> and solve for <span class=""math-container"">$\mu,\sigma$</span> since you've a linear system of equations with two unknowns.</p>
",2020-12-29 15:34:37.610
333704,136436.0,2,,228594.0,,,,CC BY-SA 4.0,"<p>Idk if this is what you are looking for, but this looks a little bit like semisupervised learning, which I'd check out. You start with a few labeled observations, but then you can feed the most certain (unlabeled) predictions back in as if they were actuals in order to supplement the small amount of data you do have.  <a href=""https://en.wikipedia.org/wiki/Semi-supervised_learning"" rel=""nofollow noreferrer"">https://en.wikipedia.org/wiki/Semi-supervised_learning</a></p>
",2020-12-29 15:41:11.173
333705,20286.0,2,,333699.0,,,,CC BY-SA 4.0,"<p>Your one-at-a-time approach for evaluating the alleles via likelihood-ratio (LR) tests runs a risk of <a href=""https://stats.stackexchange.com/q/113766/28500"">omitted-variable bias</a>. If any of your omitted alleles is associated with outcome, then your estimated coefficient for the included allele will tend to have a bias that will affect your ability to interpret the LR tests appropriately.</p>
<p>The coefficients returned by commands (in R) like <code>summary(full)</code> for a model fit by maximum likelihood (e.g., logistic regression) represent Wald tests for each predictor coefficient based on the full model with covariates. The variances for the coefficient estimates are based on the full variance-covariance matrix calculated at the full model solution. So there's no problem doing Wald tests in a way that incorporates information about the covariates.</p>
<p>Be sure that your coding of the alleles doesn't get you into trouble, however. If those are the only 3 possible alleles you might end up with a linear dependence among the predictors. Also, you aren't allowing for <em>interactions</em> among alleles, so you might be missing something important.</p>
",2020-12-29 15:57:24.600
333706,82120.0,1,,,,Interpreting viterbi decoding and posterior probabilities,<r><hidden-markov-model>,CC BY-SA 4.0,"<p>I am wondering why the last state of the predicted probabilities does not match the viterbi decoding sequence.</p>
<p>Consider this MWE:</p>
<pre><code>library(HMM)
trans_probs &lt;- c(0.25 , 0.5  , 0.025, 0.2  , 0.025, 0.25 , 0.15 , 0.075, 0.5  ,
                 0.025, 0.05 , 0.025, 0.05 , 0.85 , 0.025, 0.025, 0.075, 0.15 ,
                 0.125, 0.625, 0.05 , 0.075, 0.475, 0.025, 0.375)
transProbs &lt;- matrix(data=trans_probs, nrow=5, ncol=5, byrow=TRUE)


emission_probs &lt;- c(0.6  , 0.175, 0.175, 0.05 , 0.05 , 0.6  , 0.175, 0.175, 0.05 ,
                    0.175, 0.6  , 0.175, 0.05 , 0.175, 0.175, 0.6  , 0.6  , 0.05 ,
                    0.175, 0.175)
emissionProbs &lt;- matrix(data=emission_probs, nrow=5, ncol=4, byrow=TRUE)

observation &lt;- c('0', '2', '1', '0', '2', '1', '3')

d_init &lt;- c(0.2, 0.2, 0.2, 0.2, 0.2)

hmm &lt;- initHMM(States = c('0', '1', '2', '3', '4'), # List of states
               Symbols = c('0', '1', '2', '3'), # List of potential observations
               startProbs = d_init, # Initial probabilities
               transProbs = transProbs, # Transition matrix
               emissionProbs = emissionProbs) # Emission matrix
</code></pre>
<pre><code>viterbi(hmm, observation)
# &quot;4&quot; &quot;2&quot; &quot;3&quot; &quot;4&quot; &quot;2&quot; &quot;3&quot; &quot;4&quot;
</code></pre>
<pre><code>posterior(hmm, observation)
      index
states          1          2          3          4          5          6          7
     0 0.29617487 0.11420953 0.04867024 0.19014791 0.12761431 0.05713045 0.01679575
     1 0.02431431 0.17779530 0.16953596 0.01685586 0.12137835 0.28633013 0.07110010
     2 0.01700985 0.61010230 0.02643983 0.01053570 0.51826439 0.20811925 0.07377565
     3 0.02427890 0.04835995 0.72334261 0.04223564 0.04093185 0.43001382 0.61623302
     4 0.63822207 0.04953292 0.03201137 0.74022489 0.19181110 0.01840636 0.22209549
</code></pre>
<p>Notice the last observation, 7, departs from the pattern of the highest posterior probability matching the viterbi decoding selection.</p>
",2020-12-29 16:03:53.783
333707,255242.0,1,,,J. Ziegler,Pairwise comparison of numeric fixed effect of linear mixed model,<r><lme4-nlme><lsmeans>,CC BY-SA 4.0,"<p>Using the <em>sleepstudy</em> data from the lme4 package I want to do pairwise comparison using the emmeans package.</p>
<p>This is the model:</p>
<pre><code>library(lme4)
lmm &lt;- lmer(Reaction ~ Days + (1 + Days | Subject), sleepstudy)
</code></pre>
<p>Now when I want to do pairwise comparison like this, I only get NAs, no pairwise comparisons:</p>
<pre><code>library(emmeans)
lmm.pw &lt;- emmeans(lmm, &quot;Days&quot;)
pairs(lmm.pw)
</code></pre>
<p>According to the <a href=""https://cran.r-project.org/web/packages/emmeans/vignettes/FAQs.html"" rel=""nofollow noreferrer"">emmeans FAQs</a>, this is due to &quot;Days&quot; being numeric.
However, when I try to fit the model with &quot;Days&quot; as factor it gives me the following error:</p>
<pre><code>lmm &lt;- lmer(Reaction ~ as.factor(Days) + (1 + as.factor(Days) | Subject), sleepstudy)
</code></pre>
<blockquote>
<p>number of observations (=180) &lt;= number of random effects (=180) for term (0 + fDays | Subject); the random-effects parameters and the residual variance (or scale parameter) are probably unidentifiable</p>
</blockquote>
<p>This was already solved on <a href=""https://stats.stackexchange.com/questions/193678/number-of-random-effects-is-not-correct-in-lmer-model"">stackexchange</a> but I don't really understand why I should be able to fit the model when &quot;Days&quot; is numeric, but not when it is a factor?</p>
<p>Likewise, why do I get different <code>summary()</code> outputs for these two simpler models, when the only difference is that &quot;Days&quot; is either a factor or numeric?</p>
<pre><code>lmm1 &lt;- lmer(Reaction ~ Days + (1|Subject), sleepstudy)
lmm1f &lt;- lmer(Reaction ~ as.factor(Days) + (1|Subject), sleepstudy)
</code></pre>
<p>I am able to get pairwise comparisons from the lmm1f-model. But the fixed effects table that I get by running <code>summary(lmm1f)</code> seems to treat every level of <code>as.factor(Days)</code> as a separate fixed effect (<strong>EDIT Dec 30 2020: see <a href=""https://stats.stackexchange.com/questions/169543/output-of-fixed-effects-summary-in-lmertest-in-r-and-post-hoc-tests"">here</a> for an explanation of the summary output</strong>), which makes me wonder if the model truly does what I want it to do.</p>
<p>Pretty sure I'm overlooking/not understanding some basic stuff. Any help is appreciated, thanks!</p>
<hr />
<p>I'm using R version 4.0.2 in RStudio Version 1.3.1073 on macOS 11.1.</p>
<p>Packages: lme4 (1.1-23), emmeans (1.5.0)</p>
",2020-12-29 16:11:18.890
333708,157245.0,2,,332808.0,,,,CC BY-SA 4.0,"<p>@Anderson Arroyo</p>
<p>A model like this is possible to estimate but, to my understanding, is not implemented in R/on CRAN as a package currently.</p>
<p>For instance, you could implement a model similar to the one you are interested in here using Stata and the SSC module <code>domme</code> (see <a href=""https://jasemjournal.com/wp-content/uploads/2020/07/Luchman-et-al-2020-Vol4Issue2.pdf"" rel=""nofollow noreferrer"">Luchman, Xue, and Kaplan, 2020</a> for a discussion of the approach as well as this <a href=""https://github.com/jluchman/domme"" rel=""nofollow noreferrer"">github</a> page).</p>
<p>Below there is an example from an ARMA model with a first order moving average, first order autoregression and an exogenous variable.  The approach is a dominance analysis adapted to focus on parameter estimation as opposed to independent variables and estimates a McFadden's pseudo-R^2.</p>
<pre><code>. webuse friedman2, clear

. arima consump m2 if tin(, 1981q4), ar(1) ma(1)

(setting optimization to BHHH)
Iteration 0:   log likelihood = -344.67575  
Iteration 1:   log likelihood = -341.57248  
Iteration 2:   log likelihood = -340.67391  
Iteration 3:   log likelihood = -340.57229  
Iteration 4:   log likelihood =  -340.5608  
(switching optimization to BFGS)
Iteration 5:   log likelihood =  -340.5515  
Iteration 6:   log likelihood = -340.51272  
Iteration 7:   log likelihood = -340.50949  
Iteration 8:   log likelihood =  -340.5079  
Iteration 9:   log likelihood = -340.50775  
Iteration 10:  log likelihood = -340.50774  

ARIMA regression

Sample:  1959q1 - 1981q4                        Number of obs     =         92
                                                Wald chi2(3)      =    4394.80
Log likelihood = -340.5077                      Prob &gt; chi2       =     0.0000

------------------------------------------------------------------------------
             |                 OPG
     consump |      Coef.   Std. Err.      z    P&gt;|z|     [95% Conf. Interval]
-------------+----------------------------------------------------------------
consump      |
          m2 |   1.122029   .0363563    30.86   0.000     1.050772    1.193286
       _cons |  -36.09872   56.56703    -0.64   0.523    -146.9681    74.77062
-------------+----------------------------------------------------------------
ARMA         |
          ar |
         L1. |   .9348486   .0411323    22.73   0.000     .8542308    1.015467
             |
          ma |
         L1. |   .3090592   .0885883     3.49   0.000     .1354293    .4826891
-------------+----------------------------------------------------------------
      /sigma |   9.655308   .5635157    17.13   0.000     8.550837    10.75978
------------------------------------------------------------------------------
Note: The test of the variance against zero is one sided, and the two-sided
      confidence interval is truncated at zero.

. matrix list e(b)

e(b)[1,5]
       consump:    consump:       ARMA:       ARMA:      sigma:
                                     L.          L.            
            m2       _cons          ar          ma       _cons
y1   1.1220286  -36.098721   .93484865   .30905921   9.6553076

. domme (consump = m2) (ARMA = L.ar L.ma) if tin(, 1981q4), reg(arima consump m2) ropt(ar(1) ma(1)) fitstat(e(),
&gt;  mcf)

Total of 7 models/regressions

General dominance statistics: ARIMA regression
Number of obs             =                      92
Overall Fit Statistic     =                  0.5125

            |      Dominance      Standardized      Ranking
            |      Stat.          Domin. Stat.
------------+------------------------------------------------------------------------
consump     |
 m2         |         0.2181      0.4256            2 
ARMA        |
 L.ar       |         0.2449      0.4778            1 
 L.ma       |         0.0495      0.0965            3 
-------------------------------------------------------------------------------------
Conditional dominance statistics
-------------------------------------------------------------------------------------

             #param_ests:  #param_ests:  #param_ests:
                       1             2             3
consump:m2        0.3482        0.2265        0.0797
 ARMA:L.ar        0.3905        0.2533        0.0910
 ARMA:L.ma        0.0856        0.0578        0.0050
-------------------------------------------------------------------------------------
Complete dominance designation
-------------------------------------------------------------------------------------

                  dominated?:  dominated?:  dominated?:
                          m2         L_ar         L_ma
  dominates?:m2            0           -1            1
dominates?:L_ar            1            0            1
dominates?:L_ma           -1           -1            0
-------------------------------------------------------------------------------------

Strongest dominance designations

ARMA:L.ar completely dominates consump:m2
consump:m2 completely dominates ARMA:L.ma
ARMA:L.ar completely dominates ARMA:L.ma
</code></pre>
<p>I have been working on a port of this module to <a href=""https://github.com/jluchman/domir"" rel=""nofollow noreferrer"">R</a> but it is not yet ready to accommodate an AR(I)MA model.  Hope to add such capabilities in the future and, eventually, release on CRAN.</p>
",2020-12-29 16:12:50.780
333709,24790.0,2,,333680.0,,,,CC BY-SA 4.0,"<p>Your study design is not at all clear - can you provide more details to help potential responders understand what is really going on?</p>
<p>What is clear is that you selected 5 locations where the soil is heated and 5 locations where the soil is non-heated. But what exactly are you measuring at each location, how and how often? For example, if you gather seeds of Festuca rubra at each location, how many seeds are you gathering per location and what are you measuring for these seeds? In particular, are you aggregating the thing(s) you are measuring across seeds and reporting a single aggregated value per location?</p>
<p>What is the blocking factor shown into your diagram and how does it come into play into your study? Is the blocking factor something like year? What is the difference between the blocking factors a through d and the blocking factors e through h?</p>
<p>You also don't mention much about the snow treatment - was snow physically removed at all locations with heated soil as a part of your study or did it simply melt by itself? If snow melts by itself resulting in &quot;snow removal&quot;, the heated location and the removed snow are equivalent - you can't have a heated location without having melted snow. In that case, I can't see how your Treatment 1 and Treatment 2 would not refer to the exact same thing?</p>
",2020-12-29 16:32:07.117
333710,254952.0,1,,,,"Determining the minimum number of tosses, for heads to be twice more likely than tails in the next toss",<probability><bayesian><mathematical-statistics><point-estimation>,CC BY-SA 4.0,"<p>I would like some help with the following statistical problem.</p>
<p>We have a coin with probability <span class=""math-container"">$\theta$</span> for heads, with prior for <span class=""math-container"">$\theta$</span> being a Beta(a,a) distribution (a is a known parameter).
After tossing the coin n times,  we get n-1 times heads.</p>
<p>Assuming that we toss the coin again, we would like to find the minimum n for which  heads is at least two times more likely than tails.</p>
<p>I tried to address the problem in the following way:</p>
<p>We have that <span class=""math-container"">$\pi(\theta)=Beta(a,a)$</span> and <span class=""math-container"">$L(\theta;x)=f(x;\theta)=Bin(n,x)$</span> <br />
Therefore we get:
<span class=""math-container"">$\pi(\theta|x) \propto Beta(a,a) \times L(\theta;x) \implies \pi(\theta|x) =Beta(a+x,a+n-x)$</span></p>
<p>Obviously, the posterior of <span class=""math-container"">$\theta$</span> is a function of n and x</p>
<p>But for x=n-1 we get <span class=""math-container"">$\pi_n(\theta|x) \propto Beta(a+n-1,a+1)$</span>, that is the posterior of <span class=""math-container"">$\theta$</span> depends only on n.</p>
<p>The n+1 toss is a Bernoulli trial with  parameter <span class=""math-container"">$\theta$</span> following the beta distribution described by <span class=""math-container"">$\pi_n(\theta|x)$</span>, i.e. <span class=""math-container"">$Beta(a+n-1,a+1)$</span>.</p>
<p>In order for  heads to be at least two times more likely than tails, we must have
<span class=""math-container"">$\theta \geq 2/3$</span>.</p>
<p>I am not quite sure, how to continue with the problem after this point.</p>
<p>After skimming some Bayesian  Statistics textbooks, I came to the conclusion that the standard Bayesian approach  would be to take :<span class=""math-container"">$E[\pi_n(\theta)] \geq 2/3$</span>
Still, I am not sure about this.</p>
<p>I have, also, thought of <span class=""math-container"">$\frac{\int_{2/3}^{1}\pi_n(\theta)}{\int_{0}^{2/3}\pi_n(\theta)} &gt; 1$</span></p>
<p>So, summing up, I am not sure how to continue after having calculated the posterior distribution <span class=""math-container"">$\pi_n(\theta|x)$</span> of <span class=""math-container"">$\theta$</span>.</p>
<p>Any help would be greatly appreciated.</p>
",2020-12-29 16:32:38.627
333711,22.0,2,,318704.0,,,,CC BY-SA 4.0,"<p>The Geisser-Greenhouse correction leads to a change in the numbers of degrees of freedom and results (almost always) in fractional degrees of freedom. GraphPad Prism computes the P-value correctly accounting for the fractional degrees of freedom.</p>
<p>R gives the same results as Prism:</p>
<pre><code>pf(20.25, 1.391, 2.783, lower.tail = FALSE)
[1] 0.02296042
</code></pre>
<p>If you truncate both df values to integers, R gives the same result as Excel:</p>
<pre><code>pf(20.25, 1, 2, lower.tail = FALSE)
[1] 0.04600191
</code></pre>
<p>Excel computes P from F incorrectly when the df values are fractional. If you enter a fractional df, it simply removes the fraction so truncates to an integer. So the following Excel formula all give the same result (FDIST is the older form; F.DIST.RT is the newer form). The result, 0.0460, is correct for the first and third lines below (with integer df values), but is wrong for the second and fourth lines (with the fractional df values).</p>
<pre><code>=F.DIST.RT(20.25, 1, 2)
=F.DIST.RT(20.25, 1.391, 2.783)
=FDIST(20.25, 1, 2)
=FDIST(20.25, 1.391, 2.783)
</code></pre>
<p>The fact that the incorrect P-value is about twice the correct one is just a coincidence with this example, it seems, and has nothing to do with one- vs two-tails of the distributions.</p>
<p>Bottom line: GraphPad Prism seems to be doing the calculations correctly (as does R) and Excel does not. I have submitted a bug report to Microsoft.</p>
",2020-12-29 16:36:38.807
333712,255171.0,1,333733.0,,,P-value does not change by transformation/standardization,<r><regression><p-value><data-transformation>,CC BY-SA 4.0,"<p>In terms of regression model, I have read a statement that transforming/standardizing variables does not change its p-value as long as we keep the same model.</p>
<p>I recently transformed a variable (took the log and scaled it in R) and when I checked if there was an association between the transformed variable and the other variable by using Wilcoxon test, I found that the p-value remained as same as before I standardized the variable.</p>
<p>Could you please explain about the theory behind this?
Does transforming/standardizing variables always not change its p-value? Or, it only applies with certain condition?</p>
<p>Thank you so much for your time and explanation in advance!</p>
",2020-12-29 16:50:43.433
333743,16043.0,2,,310030.0,,,,CC BY-SA 4.0,"<p>While adjusting <code>pos_weight</code> does change the model, and may therefore change the association between predicted probabilities and labels, it doesn't have any direct influence on the F2 score itself. Indeed, for a <em>multi-class</em> and <em>multi-label</em> problem, it's not even clear which class or label would be a &quot;positive.&quot;</p>
<p>Instead, F2 score depends on the precision and recall of the model's predictions. The precision and recall are, in turn, binarizations of the model's predicted probabilities. You can change the F2 score directly by changing the choice of threshold.</p>
",2020-12-29 22:20:33.973
333713,120720.0,2,,333601.0,,,,CC BY-SA 4.0,"<p>This curve looks less bad when you switch the axes.</p>
<p><img src=""https://i.stack.imgur.com/1DmXq.png"" alt=""axes switched"" /></p>
<p>For each given predicted value (currently on the y-axis), you see more or less as many true values above and below (right and left on the x-axis).</p>
<p>So the model is not so much biased.</p>
<hr />
<p>Related is this example of linear regression from this <a href=""https://stats.stackexchange.com/a/386006/164061"">question/answer</a></p>
<p><a href=""https://i.stack.imgur.com/W96oO.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/W96oO.png"" alt=""example"" /></a></p>
<p>You can fit X versus Y or Y versus X.</p>
<p>Due to <a href=""https://en.m.wikipedia.org/wiki/Regression_dilution"" rel=""nofollow noreferrer"">regression dilution</a> you get that the regression lines are a bit flat (less steep). The one curve represents E(X|Y) and the other curve represents E(Y|X). If you switch their roles then the curves will be biased for high/low values.</p>
<p>This switching of roles is what also happens in your image. Your curve gives an estimate of the expected true value conditional on the regressor. The true values (on the horizontal/x-axis) seem to be more or less evenly distributed around the predicted mean (you have to compare left/right for this and not up/down).</p>
",2020-12-29 17:04:41.817
333714,227871.0,1,,,,Is there any requirements on the number of indicator variables? and Reliability test?,<structural-equation-modeling>,CC BY-SA 4.0,"<p>Hello I am learning to perform structural equation modeling analysis, attached is the proposed model. 1. Am allowed to only one indicator variables (observed variable, exogenous) (a1) for variable A. I found most of the models I read from the literature all have over 2 indicator variables(observed) for each latent variable, some of them even did reliability analysis.
2. Could variables E and F be category data?</p>
<p>As I am still learning this analysis, please forgive me if I used incorrect nouns. Thanks.
<a href=""https://i.stack.imgur.com/Hw1tz.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Hw1tz.png"" alt=""enter image description here"" /></a></p>
",2020-12-29 17:17:19.903
333715,66768.0,2,,333640.0,,,,CC BY-SA 4.0,"<p>Think I found the solution: We'll use the <strong>chain rule of bayesian networks</strong> to calculate the probability of every event being unsuccessful. The answer is 1 minus that number.</p>
<p>Is there a better answer out there?</p>
",2020-12-29 17:25:45.783
